date,text,retweet_count,favorite_count,reply
2021-07-06 16:46:17,"b'remembering when i got my second vaccine and my mom was holding my hand as i had a panic attack and the nurse goes ""so what year are you in high school?"" and i had to tell her i was in fact a college graduate'",0,11,0
2021-07-06 16:39:21,b'vaccine and college results all in one day friday will be interesting',0,2,1
2021-07-06 16:33:09,"b'An error; A #RACIST A DISGRACE \nThe Sydney Local Health District, which is part of NSW Health, said an error had led to the entire year 12 cohort at St Josephs being vaccinated, instead of just the Aboriginal students.\n@Tiddapage \n@blakandblack \n@jmil400 \nhttps://t.co/6JhSI7MHRv'",1,1,0
2021-07-06 16:24:38,b'#NOVA #NoVA #Liberals TRYING TO KILL THEIR EMPLOYEES &amp; STUDENTS! \n\nLOSERS RUNNING @InovaHealth ONLY #Hospital to require Fake Vaccine #CovidVaccine which is #GeneTherapy \n\nand....\n\nLOSERS RUNNING @GeorgeMasonU ONLY #College to require #Fake #COVID19 Vax which is KILLING YOUNG MEN',0,0,0
2021-07-06 16:22:57,"b'If any institution mandates COVID-19 vaccination, the @NCBCenter strongly urges robust, transparent, and readily accessible exemptions for medical, religious, and conscience reasons. Thank you to our colleagues in the medical community for urging the same.\nhttps://t.co/LKQ8ujYrab'",1,1,0
2021-07-06 16:19:40,"b'Now they\'re calling it an ""error"". What\'s the bet that if someone pulled the threads they would discover someone called a favour from a mate or a mate of a mate?  Buy or ""influence"" your way to anything, just add a bit of plausible deniability. https://t.co/ApO8RFlfwY'",0,0,0
2021-07-06 16:12:16,"b'@BurntOutCase @India_Progress @Tambi_Dude I am okay with semnatics of it beung a baylor college vaccine made by bio e. My biggest worry is will enough people turn up to take atleast one dose before a third wave. Availability is simply not a problem now,we better rush to extend coverage.'",0,0,1
2021-07-06 16:11:41,"b""@Chris_not_a_bot @cathyby @resiguru @JohnRya13591294 @David19531501 @NielsOckelmann @susan04071 @afewpoints @Davidmetroland @TruthSe83611650 @fan_vor @CheeseNBranston @Roblev0 @Ciolfilicious1 @BeowulfSchaefer @geor97 @Shegor97 @ClaremontGiddy @markwh2001 @condimentset @gipsyskov @CarlsbadCharlie @Sir_Tom_Tucker @GeoffreyKeey @Mac_Paddy54 @wanderer_bolton @brianbloop2 @Matt_GS @MattAdkin @Europhile123 @Begentle50 @johnnyZ1964 @ConraddKonnrad @BlamesJinds @viv_cooper @The_Leaver @mysticl @graeme_boro @CharlesAlbertJ2 @SamanthaFoxy1 @terrasea @TonyGagliardi4 @jbm751121 @chattymonkey @Schofield7Pete @thegrimbarian @BrunoTheBridge @smeemartin @cambridge_peter @Swen_2017 Vaccine protection doesn't last. The rest is speculative and we don't know what threats may be released from labs next. By March we've lost two years. For a 16 year old that's their entire college career. Do you want to keep this up for 5yrs (college + uni) a decade? How long?""",0,0,1
2021-07-06 16:10:29,b'How College COVID Vaccine Mandates Put Students In Danger https://t.co/qsn8Ll9QHD',0,0,0
2021-07-06 16:05:47,"b'How College COVID Vaccine Mandates Put Students In Danger\nMore than520of Americas 5,300 colleges and universities, approximately 10 percent, have announced students must be fully vaccinated against COVID before they return for fall classes.\n\nhttps://t.co/LFdOSAQTND'",1,0,0
2021-07-06 16:05:43,b'How College COVID Vaccine Mandates Put Students In Danger\n\nhttps://t.co/LFdOSAQTND',0,0,0
2021-07-06 16:05:43,b'How College COVID Vaccine Mandates Put Students In Danger\n\nhttps://t.co/tHWC9bDbRU',0,0,0
2021-07-06 15:52:42,"b""College Athletes Endorsements -SB 2338allows athletes to earn money if their college or university uses their name, image, or likeness for profit! Vaccine Lottery- $7 million in cash prizes &amp; $3 million in scholarships open to all Illini who've received one C-19 shot b4 7/1""",0,0,1
2021-07-06 15:46:17,"b'@JeromeAdamsMD IM 20 most of my age group and college peers complain about how the vaccine was to Fast. I think they should take their time with approval, because people will complain its way fast of an approval. Many said even if gets FDA approved they wont take it.'",0,0,1
2021-07-06 15:46:12,"b'@KarnatakaAidso No idea about Second dose , many have not taken it yet ( most did not get a slot) some does not want to take vaccine but are forced to ( lets leave them ) but #VTU thinks single dose is enough to open the College , did not know there is separate Science  Principles for #VTU'",0,2,1
2021-07-06 15:39:33,"b""NSW Health apologises for 'error' after St Joseph's College students receive Pfizer COVID-19 vaccine jabs https://t.co/Y8Ot1tgN03""",0,0,0
2021-07-06 15:39:17,"b""There's still time to get your #COVID19MA vaccine and be eligible for a #MassVaxMillions prize drawing. Don't miss out on your chance to win $1 million or a college scholarship!\n\nMake an appointment today  https://t.co/V2ho1zf4Iv\n\n https://t.co/iV9O5pnCYh https://t.co/GqOqy2Q30J""",21,45,0
2021-07-06 15:34:08,b'An error: health department says Sydney private school students given Pfizer vaccine by mistake - The Guardian Australia: NSW Health agreed to vaccinate Indigenous boarders at St Josephs College but through an error all year 12 boarders were https://t.co/XRhrAVadgf https://t.co/RLxltf5UYY',4,0,0
2021-07-06 15:23:30,"b'@allibeth63 @brianstelter @JohnBerman @NewDay My youngest grandson is in his 3rd year of College and he was required to take the vaccine before returning to class. I hope all the schools are doing this. When my children were in school, I had them vaccinated every year.'",0,1,1
2021-07-06 15:22:41,"b'The  Fat F*CKER Science denier NEVER ""DEVELOPED a VACCINE"" .  He couldn\'t tell a Beaker from a Bunsen Burner. #CADETBONESPURS hired a proxy to take his college entrance exams!\n#Darwin will take care of the unvaccinated, they follow your Seditious Cult party. #DeathLottery https://t.co/jbKYcriAYI'",0,4,0
2021-07-06 15:21:12,"b'@GOPChairwoman The  Fat F*CKER Science denier NEVER ""DEVELOPED a VACCINE"" .  He couldn\'t tell a Beaker from a Bunsen Burner. #CADETBONESPURS hired a proxy to take his college entrance exams!\n#Darwin will take care of the unvaccinated, they follow your Seditious Cult party. #DeathLottery'",0,0,1
2021-07-06 15:16:26,b'Apparently all of the 163 year 12 students #accidentally got on the bus to the vaccine centre. Not only the handful of indigenous year 12s. \nParents of students #accidentally signed permission forms. 1 of.... https://t.co/UrEx2ijp9C',1,0,0
2021-07-06 15:13:16,"b""@awesomelaurie @OrlaBreege @HannahD15 It was an 'error.' Absolutely a NSW govt stuff up. It seems a boarding school loophole is being exploited. It all goes back to the fed govt trying to be too clever when Pfizer offered to fast track us. If there was supply then the rollout could ramp up. \nhttps://t.co/MOMCHHINF2""",0,0,1
2021-07-06 15:12:31,"b'https://t.co/ET7Vy2Ls1H The COVID-19 situation in different parts of the country has diverged so much now that Peter Hotez, a vaccine expert at Baylor College of Medicine, has suggested that the CDC issue two separate sets of guidelines.'",0,0,0
2021-07-06 15:10:47,"b""We've released OVER 2,500 SPOTS  \n\nIf you're still looking to get your first or second dose, visit our website now to book at Century Gardens in #Brampton or Humber College in #Etobicoke: https://t.co/HmvaYhOTbp https://t.co/J03bTjkWZw""",5,4,0
2021-07-06 15:07:32,"b'@SarthPatil3 @shailrawat7 @ReallySwara @abhisar_sharma @SharjeelUsmani Shi kh rha h bhai desh to bjp sarkar m gaddhe m ja rha h 40 lakh vaccine lga kr hr roz, free gas connection se, faltu m itnE medical college khulwa ke...shi h bhai vote for secular party congress..'",0,0,1
2021-07-06 15:01:14,b'Omniuous feeling that after vaccine drive and people ready to go to college. The new delta stuff will start over and yeah another months of wait to college. https://t.co/VE7U7Im37I',0,1,0
2021-07-06 14:52:42,"b'@Gilbert_T53 @BCFootball Any BC Football players denied an exemption from the covid vaccine, DM me. We have hired a lawyer to sue Boston College. #bostoncollege #bcfootball'",0,0,1
2021-07-06 14:52:35,b'St. Charles Community College is proud to join the @WhiteHouse challenge to help keep our community safe. \nhttps://t.co/pc809hXmMC https://t.co/wpSrJWVZCg',0,0,0
2021-07-06 14:51:00,"b""NSW Health apologises for 'error' after St Joseph's College students receive Pfizer COVID-19 vaccine jabs https://t.co/GOmzHlowdd Error""",0,1,0
2021-07-06 14:50:24,"b'Should you try to get a booster?\nhttps://t.co/NFcFYdIP1T ..people who are being hospitalized now, its really been those persons who have not been previously vaccinated, said Robert Atmar, a professor of infectious diseases at Baylor College of Medicine'",0,0,0
2021-07-06 14:37:26,b'An error: health department says Sydney private school students given Pfizer vaccine by mistake - The Guardian Australia: NSW Health agreed to vaccinate Indigenous boarders at St Josephs College but through an error all year 12 boarders were https://t.co/icDaW4YFmY https://t.co/XmQ3gJ9Psy',4,1,0
2021-07-06 14:35:43,"b'Oh shit, so instead of only vaccinating one section of the year, they vaccinated the entire year group instead and with a vaccine not recommended for the under 40s https://t.co/KAnMmaQNrj'",3,8,0
2021-07-06 14:30:06,b'@NicolaSturgeon PLEASE !! Let 16-17 yr get the vaccine if they wish !! They go back to school/college 6/7 weeks let them at least have 1st jag',0,6,1
2021-07-06 14:25:05,"b""we hadn't sent them back to school &amp; college, we would have been FINED for trying to keep them SAFE until they are able to have the vaccine...\n\n@GavinWilliamson, if my 17yo dies of Covid, I'll hold you and @nadhimzahawi equally to blame, along with @BorisJohnson.""",0,1,1
2021-07-06 14:23:17,"b""NSW Health apologises for 'error' after St Joseph's College students receive Pfizer COVID-19 vaccine jabs https://t.co/u77GyvnZVl Yet another royal stuff up by our government........how many more do we accept? How many more apologies do we listen to? #incompetent""",0,0,0
2021-07-06 14:19:43,b'BBMP And VV Puram Law College Organized Vaccine Campaign For Students https://t.co/kIYqQP9dt5 via @YouTube Thank you BBMP!',0,1,0
2021-07-06 14:10:08,b'Age-eligible students and college students should get vaccinated now to be safe for the school year! @MercerPIO is offering many free vaccine clinics. \n\nWhen and where? Go to https://t.co/ZcSHlHX6tC\n\n#covid #covid19 #students #getvaccinated #vaccine #CovidVaccine #COVID19Vaccine https://t.co/Ba8gDFHytM',0,0,0
2021-07-06 14:09:05,"b""163 priveleged kids were accidentally given Pfizer vaccines. How many poor schools were the beneficiaries of similar mistakes? They think we're mugs.\n\nNSW Health apologises for 'error' after St Joseph's College students receive Pfizer COVID-19 vaccine jabs\nhttps://t.co/MELz9lrInj""",8,15,0
2021-07-06 14:06:36,"b'An error: privileged private school kids get the Pfizer jab, but they say it was a mistake the only mistake was the Australian people voting Morrisons LNP in last election. #auspol #vaccinesfortheelite  https://t.co/aYjM6EU1T6'",3,9,0
2021-07-06 14:06:17,b'Private boys school vaccinates students: https://t.co/8s0sJg5Yoa https://t.co/uHiqFIpnkP',0,0,0
2021-07-06 14:05:28,"b""Funny how this mistake wasn't at a public school\n\nNSW Health apologises for 'error' after St Joseph's College students receive Pfizer COVID-19 vaccine jabs https://t.co/XkrEFSMn79""",0,3,0
2021-07-06 14:05:10,"b""@peta_spyrou NSW Health apologises for 'error' after St Joseph's College students receive Pfizer COVID-19 vaccine jabs  https://t.co/N0JfuVFtnj""",0,0,1
2021-07-06 14:05:06,"b""NSW Health apologises for 'error' after St Joseph's College students receive Pfizer COVID-19 vaccine jabs - ABC News https://t.co/rxtrg7dWos""",0,0,0
2021-07-06 14:02:23,b'An error. Wealthy schoolkids get top level vaccine long before any of their teachers - by mistake. The pigs are flying everywhere.\nhttps://t.co/ShefXBcdR1',0,1,0
2021-07-06 13:53:12,b'@RutgersU @TCNJ_Admissions @Princeton @Duke How College COVID Vaccine Mandates Put Students In Danger https://t.co/NmUq1wngXf',0,0,0
2021-07-06 13:50:01,b'Link:  https://t.co/JdUgoiDnAo',0,0,0
2021-07-06 13:48:38,b' 1st and 2nd dose Pfizer at Seneca    \n Appointments available TODAY ONLY (July 6) for people 12 and over in any M postal code (vaccine: Pfizer)\n FIRST DOSE walk-ins now until 7:20 p.m.\n\n Seneca College (1750 Finch Ave)\n Book online: https://t.co/KA6DD5ZV6w',26,55,0
2021-07-06 13:48:00,b'Some 160 students at an elite private school in Sydneys Lower North Shore have been given the @Pfizer COVID vaccine despite the eligibility being limited to those aged between 40 and 60 years old. #7NEWS https://t.co/34Vg7QFMQY',0,2,0
2021-07-06 13:44:47,b'@Qldaah Are #NSWLibs preferencing  the Rich for Vaccines or Only Schools in Liberal Electorates @MinnsChris .    https://t.co/DnVL2VHHks https://t.co/NRXy9z0bQY',0,2,1
2021-07-06 13:39:35,"b""@isobelroe NSW Health apologises for 'error' after St Joseph's College students receive Pfizer COVID-19 vaccine jabs  https://t.co/N0JfuVFtnj""",0,0,0
2021-07-06 13:38:55,"b""NSW Health apologises for 'error' after St Joseph's College students receive Pfizer COVID-19 vaccine jabs  https://t.co/N0JfuVFtnj""",0,0,0
2021-07-06 13:38:25,"b""@drkerrynphelps NSW Health apologises for 'error' after St Joseph's College students receive Pfizer COVID-19 vaccine jabs  https://t.co/N0JfuVFtnj""",0,0,0
2021-07-06 13:37:13,"b""@bykemp NSW Health apologises for 'error' after St Joseph's College students receive Pfizer COVID-19 vaccine jabs  https://t.co/N0JfuVFtnj""",0,1,0
2021-07-06 13:36:57,"b""This is bullshit. Fuck private schools\n\nNSW Health apologises for 'error' after St Joseph's College students receive Pfizer COVID-19 vaccine jabs\nhttps://t.co/DK76hzdCun""",0,0,0
2021-07-06 13:36:29,b'An error: health department says Sydney private school students given Pfizer vaccine by mistake - The Guardian Australia: NSW Health agreed to vaccinate Indigenous boarders at St Josephs College but through an error all year 12 boarders were https://t.co/pkpvgWP1jP https://t.co/Y2oLnDzEaY',4,0,0
2021-07-06 13:35:54,"b""#pfizer vaccine is in short supply. Why should only rich kids from an elite school get the jab ahead of Indigenous? #NSWHealth apologises after 163 St Joseph's College students receive #Pfizer COVID-19 vaccine jabs - @ABC News Teachers are outraged. https://t.co/RUpcNuFQP5""",0,4,0
2021-07-06 13:34:47,"b""NSW Health apologises for 'error' after St Joseph's College students receive Pfizer COVID-19 vaccine jabs https://t.co/GvseuHmyTp""",0,0,0
2021-07-06 13:30:44,b'@ScottMorrisonMP explain how Y12 high school students are prioritised over adults 40+???? When are our vaccines coming? https://t.co/XdkwWpxKci',0,0,0
2021-07-06 13:30:34,"b""I'm guessing they don't teach Math at this school.\nAn error: health department says Sydney private school students given Pfizer vaccine by mistake https://t.co/6uuiORhWWT""",0,0,0
2021-07-06 13:26:45,"b'Top story: Sydney private school students given Pfizer vaccine, despite under 40s being ineligible  | New South Wales | The Guardian https://t.co/XNlpiHInve, see more https://t.co/KHm8PB6RsU'",0,0,0
2021-07-06 13:26:08,"b""@karaschlegl Too late. NSW health are in damage control mode. I've no qualms about prioritising Pfizer to states with outbreaks. But not to squander while frontline workers &amp; vulnerable groups are still unprotected. St Joey ATSI boarders were entitled unlike classmates\nhttps://t.co/MOMCHHINF2""",0,3,1
2021-07-06 13:24:05,"b'""We think these mandates are unethical...indiscriminately require administering an experimental biological agent in setting of a clinical investigation to a population that is at greater risk of harm from the drug than from #COVID19""\n@RutgersU \n@Princeton \nhttps://t.co/JmKPczzBu5'",0,0,0
2021-07-06 13:22:35,"b""How this can happen?!\n\nNSW Health apologises for 'error' after St Joseph's College students receive Pfizer COVID-19 vaccine jabs\nhttps://t.co/QlZZxAQjch""",0,1,0
2021-07-06 13:21:27,"b'Didn\'t they also ""accidentally"" empty the #RubyPrincess?\n\n""SydneyLocal Health District, which is part of #NSWHealth, said an error had led to the entire Y12 cohort at St Josephs being vaccinated instead of just the Aboriginal students.""\n\n#nswpol #auspol\n\nhttps://t.co/6zJfWH18XQ'",1,2,0
2021-07-06 13:20:42,b'Newham College principal Paul Stephen recently hosted a workshop which covered an informative session to address the vaccine hesitancy amongst young people in the borough of Newham.\n\nhttps://t.co/6OckTCjq3X\n\n\n\n#NewhamCollege #newhamcollegeworkshop #BoroughofNewham #Newham https://t.co/QTgMnjxCnv',0,0,0
2021-07-06 13:17:16,"b""It's outrageous and grossly unfair that NSW Health has approved the request of St Joseph's College to have its Year 12 students vaccinated (only 4% of whom are indigenous) while requests for vaccine access for teachers have fallen on deaf ears. #COVID19nsw https://t.co/04r99lQzfu""",1,3,0
2021-07-06 13:14:16,"b'@margo694 @Qldaah NSW Health is now saying it was an oops. The 16 or so ATSI boarders are totally entitled &amp; good on the school for supporting them. Taking the virus back to communities would be devastating. However all Yr 12s were approved, an extra 100 plus rich whites https://t.co/MOMCHHINF2'",0,1,1
2021-07-06 13:13:08,"b""@QueerAussie @chelsea_hetho Question must be asked at tomorrow's NSW pressers over why NSW Health approved the request of St Joseph's College to have its Year 12 students vaccinated (only 4% of whom are indigenous), while the request for vaccine access for teachers has fallen on deaf ears.""",0,1,1
2021-07-06 13:12:50,"b""Who would believe it?   #covidsydney \n\n[NSW Health apologises for 'error' after St Joseph's College students receive Pfizer COVID-19 vaccine jabs] https://t.co/4GgGXvR5lQ""",0,0,0
2021-07-06 13:09:23,"b""Hey let's stuff up the vaccination rollout. How all levels of govt are incompetent and need to be removed. \nNSW Health apologises for 'error' after St Joseph's College students receive Pfizer COVID-19 vaccine jabs\nhttps://t.co/bMByEdAe6W""",0,1,0
2021-07-06 13:05:57,b'An error: health department says Sydney private school students given Pfizer vaccine by mistake https://t.co/OFfo2OSfEX',0,0,0
2021-07-06 13:03:21,"b""64% how much better then your natural immunity is that? I mean, by college rules you'd have to go beg your teacher for 1 more point so that you don't need to take the class again. \nhttps://t.co/Q7Faob7Q9f""",3,20,0
2021-07-06 13:03:18,b'How College COVID Vaccine Mandates Put Students In Danger #copolitics #ncaa #big10 #big12 #sec https://t.co/fj5fIG0uUn',0,0,0
