date,text,retweet_count,favorite_count,reply
2021-06-29 19:05:05,b'The American College of Rheumatology released recommendations for vaccinating #rheumatology patients against COVID-19. https://t.co/CMH9RFxsvb @SpecialtyPharm @ACRheum @AllianceRxWP #COVID19 #rheumatoidarthritis',0,3,0
2021-06-29 19:02:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 448,1099,\nDose2 Capacity: 338,86,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 18:55:03,b'There are lots of reasons to get vaccinated against #COVID19. Simpson College President Marsha Kelliher wants to benefit the entire #ONESimpson community.\n\nTell us your reason for getting the vaccine at https://t.co/nl560hDxaX https://t.co/QtWDCk9EkK',1,5,0
2021-06-29 18:52:43,b'Back in coffee shops in writing post-vaccine (its where Ive always been most productive for this kind of work) and the thing Im noticing is how they are playing all the same music I listened to at cafes in college. \nTheyre playing oldies!  \n#ElderMillennial  https://t.co/ZUmlMYEqKv',0,4,0
2021-06-29 18:52:12,b'@GurbirGrewalNJ Need help with civil rights issue.  Mandating vaccine against will of college students',0,0,0
2021-06-29 18:51:19,"b""@elitesbewarned I hold the parents responsible too (besides our government). Mom says she's pro-science but if she really LOOKED at the science her daughter would have never gotten the vaccine. Their college degrees, profession, close-mindedness and arrogance cause this.""",0,4,1
2021-06-29 18:45:30,b'#reopen_school_collage_coachingcenter \n#reopencollege PLEASE OPEN COLLEGE INSTITUTE WITH #vaccine_CERTIFICATE. \n@ashokgehlot51 @1stIndiaNews @rpbreakingnews @zeerajasthan_ @GovindDotasra @RajGovOfficial @BSBhatiInc @ugc_india @RahulGandhi https://t.co/LNvuVAjEtl',1,2,0
2021-06-29 18:44:24,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 448,1099,\nDose2 Capacity: 338,86,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 18:42:44,b'@drbeen_medical What is Dr Mariks advice regarding vaccination of 12-17 year olds and also college age students? So many mandates in place nowif there a way patients can mitigate their vaccine adverse events when forced to take vax?',0,0,1
2021-06-29 18:34:05,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 448,1100,\nDose2 Capacity: 338,86,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 18:31:32,"b'-   \nFree vaccination drive for our college students was arranged on 29.6.2021 at  Basaveshwar Engineering College, Bagalkot under  ""VACCINE FOR ALL - FREE FOR ALL"" campaign of GoI to fight against COVID. https://t.co/g0nAH3JTxl'",0,0,1
2021-06-29 18:30:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 448,1102,\nDose2 Capacity: 338,86,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 18:30:04,b'Most College Students Support VaccineMandates https://t.co/HFI4gNBNIz',0,0,0
2021-06-29 18:28:11,"b""Attn international college/grad/post docs: have you recently or are you currently navigating entering the u.s. and complying with university vaccine mandate policies? (like, did you get a non who-approved shot prior?) i'd love to talk w you for a story: elana.gordon@theworld.org""",7,4,0
2021-06-29 18:24:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 448,1103,\nDose2 Capacity: 338,86,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 18:15:05,"b'There will be a COVID-19 Vaccine Clinic opportunity for students, faculty, staff and the local community at Central Penn College on July 16 (first dose) and August 6 (second dose). https://t.co/LqvOJREXkU'",0,0,0
2021-06-29 18:14:44,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 448,1103,\nDose2 Capacity: 340,86,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 18:08:09,"b""@sathindetection Can't believe bill gates invented a virus and a vaccine just to get you to write a college au. He could've just commissioned you """,0,1,1
2021-06-29 18:05:29,"b'Hey San Bernardino, over the next few days the County is moving a few vaccine locations to new spots! Arroyo Valley High Schools site is shifting to Middle College High School beginning July 2. If you live close to Arroyo, make sure you stop by and get vaccinated before July 1! https://t.co/j3OKFkD5dH'",5,1,0
2021-06-29 18:02:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 449,1104,\nDose2 Capacity: 341,86,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 17:53:04,"b""@sathindetection I think it's bill gates controlling your mind via the vaccine so he can finally read the albether college AU of his dreams""",0,1,1
2021-06-29 17:41:24,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 451,1107,\nDose2 Capacity: 344,86,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 17:35:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 451,1108,\nDose2 Capacity: 344,86,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 17:31:26,b'@AngryCardio @AlexBerenson So what is your position on myocarditis people are experiencing after getting the vaccine?\n\nhttps://t.co/3ZpqrJPyBz',0,0,1
2021-06-29 17:13:24,b'@justingill90 @CBSNews @AMGreenCBS 4/ Source article (NIH supported research study):\nhttps://t.co/P0Monu47zp',0,0,1
2021-06-29 17:11:42,"b'@justingill90 @CBSNews @AMGreenCBS 3/ ""Ltd evidence from current COVID-19 vaccine efficacy trials  as well as data emerging as vaccines roll out in community suggest but do not prove vaccines do reduce infection, in asymptomatic infection. The newly launched college study is designed to find out for sure."" '",0,0,1
2021-06-29 17:09:25,"b'This fall, all on-campus Albertus Magnus College students, faculty and staff will be required to have received the COVID-19 vaccine. For more information, visit the COVID-19 page on our website: https://t.co/GQrMBNrfbl  #communityimmunity #COVIDcollegechallenge https://t.co/y8ZDPe2f0k'",1,4,0
2021-06-29 17:04:04,b'Dont let them come for the kids with this trial vaccine \nAlready told my 17 yo son if they offer it him thorough College not to take it. Told him to wait until 2023 and make a proper informed decision with the data available. My child isnt their lab rat. https://t.co/eyIg2shAyw',0,2,0
2021-06-29 17:01:55,"b'OR community college waives vaccine requirement, citing diversity and equity https://t.co/pTdhe6lTX1'",3,4,0
2021-06-29 16:58:40,"b'@jaybusbee in reference to your latest sports vaccine article, if a college or pro player died or developed a heart issue as a result of the vaccine (it does happen) would colleges and pro teams be held responsible?'",0,0,0
2021-06-29 16:47:24,b'Thaddeus Stevens College of Technology lifts COVID-19 vaccine requirement https://t.co/t6oama1fz8',0,0,0
2021-06-29 16:45:11,b'@NC_Governor Like this incentive: Cash for College. Hope more young people in NC go for the vaccinenot only to get a chance for a scholarship but also to help protect others of us in NC. And I really wish NC expected it as a part of entering college this fall.',0,2,1
2021-06-29 16:43:00,b'Martinez said winning the money towards college tuition was both shocking and life-changing for her family. https://t.co/iJIVnLGl8E',0,0,0
2021-06-29 16:36:12,"b'Registration for the MA VaxMillions Giveaway will begin on July 1st! Vaccinated MA residents eligible to register to win five $1mil rewards, and ages 12-17 yrs old eligible to enter to win five $300k college scholarships! https://t.co/VBRNVBqCHt #publichealth #COVID19 #vaccine https://t.co/0GrRlRrLkp'",0,0,0
2021-06-29 16:21:56,b'Can I get some prayers for my high school aged daughter who had a problem with her heart about 2 years ago and now she is being forced to take the vaccine because she wants to take college level courses and the local colleges are forcing all students to take the vaccine.',1,10,0
2021-06-29 16:11:22,"b'@coachdabel @RulingSports @chrislhayes As a graduate of NCSU, I couldnt agree more. There are academic requirements, college entry vaccine requirements. Seems a no-brainer for a self proclaimed leader in science and research university.'",0,1,1
2021-06-29 16:09:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 454,1131,\nDose2 Capacity: 349,89,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 16:04:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 454,1132,\nDose2 Capacity: 350,89,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 16:02:54,"b'UNA has partnered with @WhiteHouse and the @usedgov to participate in the COVID-19 College Vaccine Challenge.  For this challenge, UNA is providing access to the COVID vaccine on campus!\n\nTo schedule your vaccine, click here: https://t.co/ToEvLhRA0p https://t.co/dt7WPt3oVY'",1,1,0
2021-06-29 16:00:16,"b'Obviously not all 18-22 year olds go to college, but one way to address this is for universities to step up and require their students be vaccinated.  https://t.co/jznoR1rG2M'",0,3,0
2021-06-29 15:59:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 454,1134,\nDose2 Capacity: 350,90,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 15:55:33,"b""All the students, teachers, staff are atleast 18 years old which means they've probably got their vaccine and if they didn't it's their mistake.\nOPEN THE GODDAM UNIVERSITY NOW. It was supposed to be College not unacademy pro subscription.\n#reopendu #Reopencolleges @ugc_india https://t.co/cHp76YMFEF""",0,4,0
2021-06-29 15:54:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 454,1139,\nDose2 Capacity: 350,90,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 15:49:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 454,1139,\nDose2 Capacity: 351,90,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 15:48:05,"b'- come towards mid-August we must protect the schools and get our college students vaccinated, will become the new narrative\n- delta takes hold, vaccine roll-out ramps up end-August\n- September hits, we strive for 80%+ vaccination\n- Autumn turns to winter, flue season'",0,0,1
2021-06-29 15:44:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 454,1142,\nDose2 Capacity: 351,90,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 15:35:01,b'Some twenty-somethings in South Korea are allegedly taking advantage of a government scheme that aims to vaccinate all students heading to the CSAT/suneung exam\nhttps://t.co/r93El7GkDm',0,1,0
2021-06-29 15:34:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 455,1144,\nDose2 Capacity: 352,90,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 15:32:32,b'@KENDRlCKBOURNE Thats so stupid bruh at least just have you wear a mask dont hold a vaccine over a college experience youre already paying tuition on',0,1,1
2021-06-29 15:30:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 455,1148,\nDose2 Capacity: 354,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 15:18:52,"b'@DrEricDing My 20 yo son was offered J&amp;J @ college. Bc of scientific community advice - ""take whatever vaccine is first available to you"" - he got J&amp;J. Now we hear that J&amp;J isn\'t protective against delta?! &amp; Now can\'t get mRNA if you\'re in system w/ J&amp;J! This is honestly infuriating!'",0,0,1
2021-06-29 15:17:51,"b""@IrishTimes I'm a third level student and uhhh I think the f*ck not!! This is essentially dividing vaccine access by social class, what about college age people who work in cafes or bars? Shouldn't they have priority? Slippery slope...""",0,0,1
2021-06-29 15:16:26,"b""@SRuhle All students in Human Studies in my college had to get their Hep B shots before they could graduate and Animal care students had to get their Rabies Shot for Protection! It's normal and now we add Covid19 Vaccine""",1,2,1
2021-06-29 15:05:16,b'Thaddeus Stevens College reverses COVID-19 vaccine requirement https://t.co/VLqz9MbSRn via @lancasteronline',0,0,0
2021-06-29 15:02:33,"b'Europe chooses 1 dose for prior infected, while US and UK continue to demand 2, even for youth already at low risk from Covid that just want to go to college or work w/o being coerced into unnecessary vaccine risk. If 1 dose necessary to appease beast, at least reduces harm. https://t.co/RT2uS6y57M'",0,0,0
2021-06-29 14:59:17,"b'#VaccinationDrive @DHFWKA administers vaccine to 7094 beneficiaries - 5718 college students, 578 teaching staff &amp; 798 non-teaching staff in 18 sessions conducted in colleges in DK district on June 29. 1.80-lakh beneficiaries from 144 colleges to be covered:  @DCDK9 @drashwathcn https://t.co/NroOl9T1qh'",1,1,0
2021-06-29 14:59:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 460,1155,\nDose2 Capacity: 359,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 14:58:59,"b'Take your shot at ESCC! Alabama PUBLIC Health will be hosting a Vaccine Clinic at Enterprise State Community College on July 12 &amp; 15, from 10AM-6PM. The Moderna and Johnson &amp; Johnson vaccines will be available for those who are eligible to receive the vaccine. https://t.co/Qmviy22lvd'",0,2,0
2021-06-29 14:54:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 460,1157,\nDose2 Capacity: 361,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 14:49:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 460,1158,\nDose2 Capacity: 361,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 14:44:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 460,1161,\nDose2 Capacity: 361,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 14:39:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 460,1164,\nDose2 Capacity: 361,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 14:34:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 460,1164,\nDose2 Capacity: 362,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 14:29:38,"b'@PMOIndia ,Vaccine Pre filled syringes is the only and  ultimate solution to prevent misuse, wastage and fake vaccination. Dr.Dilip Kothari, Professor  and Head, Anaesthesia,  G.R.Medical College Gwalior.'",0,0,0
2021-06-29 14:29:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 461,1167,\nDose2 Capacity: 363,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 14:26:25,"b'College student asks me If antibody tests are not reliable for demonstrating immunity for SARSCoV2, then what are we measuring the effectiveness of the vaccine with?  Answer: There is still hope for the next generation.'",92,325,0
2021-06-29 14:26:15,"b""Our college principal Murali Kumarasamy &amp; MIT scientist who's behind the Moderna's COVID-19 mRNA vaccine Prof. Robert Langer, Academic Co-Founder, Moderna; 'Edison of Medicine https://t.co/3ZcCIBXvhM""",1,4,0
2021-06-29 14:24:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 461,1169,\nDose2 Capacity: 364,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 14:23:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 461,1172,\nDose2 Capacity: 364,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 14:13:58,"b'""This shows you how off the rails this thing has gone when a life-saving vaccine is now assumed to be part of the political polarization discourse""\nIf athletes won\'t get vaccine, this College World Series disaster is going to keep happening https://t.co/FbJH2pAXUJ via @usatoday'",0,0,0
2021-06-29 14:06:42,"b""@GiantsTodd I'm old enough to remember back in April or May when at least locally they were actively preventing our college students from getting the vaccine on the grounds that they weren't local enough""",0,1,1
2021-06-29 14:00:45,"b'@ShitanshuShashi @bihar__students @VijayKChy @NitishKumar You just wait for the vaccine\nAnd anyway there is no compulsion for offline class, so do not oppose the opening of the college.'",0,1,1
2021-06-29 13:52:32,"b'College President Pedro Rivera said the change in mindset came after the state Legislature passed Senate Bill 618, otherwise known as the vaccine passport bill, this month. https://t.co/XwNAI49wXl'",1,1,0
2021-06-29 13:50:55,b'@Oregonian The age group most likely to be attending Community College is also the age range most likely to be spreading the virus.  Make the vaccine mandatory.',0,0,1
2021-06-29 13:50:00,"b'Congratulations to the first COVID-19 vaccine lottery winners, Shelly Wyramon &amp; Vanya Martinez! Shelly, a mother of 3 &amp; teacher, won $1 million! 14-year-old Vanya won the first $125K college scholarship! https://t.co/S5R0FjBPxj'",0,7,0
2021-06-29 13:45:21,"b'A Virginia college is mandating that vaccinated students wear a ""special lanyard"" at all times this fall.\n\nSay no to vaccine passports. https://t.co/8EbEPKwGef'",21,54,0
2021-06-29 13:44:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 464,1195,\nDose2 Capacity: 366,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 13:39:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 464,1200,\nDose2 Capacity: 367,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 13:34:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 466,1202,\nDose2 Capacity: 367,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 13:28:50,"b'Something isnt adding up.The Pirates are back to full capacity, masks are gone in PA, Mike Tomlin bragged about the Steelers being the best vaccine team in league BUT the Steelers still cant train at St Vincent College? Why cant we get a straight answer?'",0,6,0
2021-06-29 13:27:27,b'The College-For-Vaccine Sweepstakes Is Like A Plot Point In A Dystopian Sci-Fi Satire  Attack the System https://t.co/SxmtXGawA7 via @wordpressdotcom',0,0,0
2021-06-29 13:21:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 466,1204,\nDose2 Capacity: 367,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 13:19:33,"b""I got the HPV vaccine when I was 20. It wasn't really given to me as an option before that. May be less effective, but I'm sure some college aged adults would go for it. https://t.co/cOx0tYfX0J""",0,0,0
2021-06-29 13:18:24,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 466,1205,\nDose2 Capacity: 367,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 13:17:25,"b""Opinion: If athletes won't get vaccine, this College World Series disaster is going to keep happening.  Regarding Athletics - vaccination avoids disruption and disappointment - athletes make sure you know what the consequences are when you make your choice https://t.co/ZyHoHDMoon""",1,1,0
2021-06-29 13:14:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 466,1205,\nDose2 Capacity: 367,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 13:09:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 466,1210,\nDose2 Capacity: 367,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 13:04:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 466,1214,\nDose2 Capacity: 367,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 12:59:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 466,1217,\nDose2 Capacity: 367,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 12:54:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 467,1220,\nDose2 Capacity: 368,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 12:52:52,"b""Let's try NC college student incentive$ prior to move-in. $500 per Student Or Parent of Student?  $1M will get us 2K vax. Bonu$ to NC college w=highest vax rate! #ncgov\n\n#NC doctors being incentivized to counsel Medicaid patients about COVID-19 vax\nhttps://t.co/Hqb8vcEAuA""",0,0,0
2021-06-29 12:49:04,"b'Pin Code:[411041] \nNavale Medical College\nVaccines: COVISHIELD,\nMin Age Limit: [45,18],\nDose1 Capacity: 467,1222,\nDose2 Capacity: 370,91,\nDates Available: 30-06-2021\n#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE'",0,0,0
2021-06-29 12:47:31,"b'Join our Saeed, who was vaccinated at our Bradford College site, and book your vaccination today  https://t.co/5Z04AKS6H9 https://t.co/jSyClBEynb'",4,9,0
